,STATION CODE,Address,Location,Temp,DO,PH,CONDUCTIVITY (mhos/cm),BOD,NI,Fec_col,Tot_col,year,WQI,WQI clf,Is_Potable
915,2863,"IRIL RIVER AT KANGLA SIPHAI, IMPHAL EAST, MANIPUR",MANIPUR,27.0,4.9,7.0,180.0,1.2,0.516,221.0,10.0,2011.0,47.89312188235294,1,0
916,2873,IRIL RIVER AT LILONG (THOUBAL ),MANIPUR,30.0,5.8,7.8,367.0,6.2,0.516,221.0,95.0,2011.0,96.6554854117647,3,1
917,1925,KHUGA RIVER (CHURACHANDPUR),MANIPUR,23.0,5.8,7.4,249.0,1.0,0.516,221.0,37.0,2011.0,49.36095364705882,1,0
918,2877,"KHUGA DAM ON KHUGA RIVER, CHURACHANDPUR, MANIPUR",MANIPUR,23.0,6.2,6.9,182.0,2.1,0.516,221.0,8.0,2011.0,58.430468941176464,2,0
919,1926,"KHUJAIROK, MOREH (CHANDEL DIST.)",MANIPUR,22.7,5.5,7.7,356.0,1.2,0.516,221.0,202.0,2011.0,51.44635247058823,2,0
920,2878,"LOKCHAO RIVER AT BISHNUPUR, MANIPUR",MANIPUR,23.0,5.1,6.9,190.0,2.3,0.516,221.0,33.0,2011.0,57.773828941176475,2,0
921,2867,"MAHA RIVER AT CHANDEL, MANIPUR",MANIPUR,23.5,5.2,7.1,164.0,2.8,0.516,221.0,20.0,2011.0,63.0252548235294,2,0
922,2852,"MANIPUR RIVER AT SEKMAIJAN, DISTT. THOUBAL, MANIPUR",MANIPUR,23.0,4.6,7.0,188.0,2.8,0.516,221.0,18.0,2011.0,61.395941882352936,2,0
923,2879,MANIPUR RIVER AT ETHAI BARRAGE ON MANIPUR RIVER AT BISHNUPUR,MANIPUR,23.5,5.6,6.6,165.0,1.9,0.516,221.0,23.0,2011.0,54.41277011764706,2,0
925,2858,"NAMBUL RIVER AT SAMUSANG (U.K. ROAD), DISTT. IMPHAL WEST",MANIPUR,22.5,5.5,6.9,118.0,2.8,0.516,221.0,10.0,2011.0,63.06412894117646,2,0
926,2859,"NAMBUL RIVER AT SINGDA DAM, IMPHAL WEST, MANIPUR",MANIPUR,23.0,6.0,7.0,100.0,4.2,0.516,221.0,10.0,2011.0,76.86582188235295,3,1
927,2860,"NAMBUL RIVER AT NAOREMTHONG, IMPHAL WEST, MANIPUR",MANIPUR,22.5,4.9,6.9,93.0,3.6,0.516,221.0,25.0,2011.0,68.81572894117647,2,0
928,2880,"NAMBUL RIVER AT  BISHNUPUR, MANIPUR",MANIPUR,20.0,4.8,7.0,167.1,2.8,0.516,221.0,468.0,2011.0,61.93294388235294,2,0
929,1927,"SEKMAI RIVER, KAKCHING (THOUBAL DIST.)",MANIPUR,22.7,5.4,7.2,211.0,1.1,0.516,221.0,78.0,2011.0,48.74890776470588,1,0
930,2853,"THOUBAL RIVER AT MAPITHEL DAM, DISTT. THOUBAL, MANIPUR",MANIPUR,26.0,6.0,7.5,231.0,1.1,0.516,221.0,10.0,2011.0,50.9852065882353,3,1
931,2854,"THOUBAL RIVER AT PHADOM, DISTT. THOUBAL, MANIPUR",MANIPUR,19.0,5.6,7.1,319.0,4.4,0.516,221.0,15.0,2011.0,78.10665482352941,3,1
932,2856,"THOUBAL RIVER AT YAIRIPOK, DISTT. THOUBAL, MANIPUR",MANIPUR,22.5,5.7,6.9,261.0,2.3,0.516,221.0,53.0,2011.0,59.12164894117647,2,0
933,2870,"THOUBAL RIVER AT SONGKHONG, (UKL DIST.)",MANIPUR,18.9,9.9,7.1,163.0,1.0,0.516,221.0,35.0,2011.0,57.49583482352941,2,0
934,2872,THOUBAL RIVER AT LITAN (UKL DIST.),MANIPUR,21.0,6.1,7.6,163.0,4.5,0.516,221.0,25.0,2011.0,81.59799952941175,3,1
935,2855,"WANGJING RIVER AT HEIROK, DISTT. THOUBAL, MANIPUR",MANIPUR,22.5,5.1,6.9,170.0,2.5,0.516,221.0,10.0,2011.0,59.53476894117648,2,0
936,2876,"WANGJING RIVER AT WANGJING, DISTT. THOUBAL, MANIPUR",MANIPUR,23.0,3.8,7.0,192.0,3.0,0.516,221.0,23.0,2011.0,61.39792188235295,2,0
937,1632,"GANOL RIVER TURA, MEGHALAYA",MEGHALAYA,24.4,7.8,7.2,139.0,1.9,0.56,263.0,359.0,2011.0,62.12069843137255,2,0
938,1428,"KHARKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT.,MEGHALAYA",MEGHALAYA,21.8,6.5,3.1,489.0,6.1,0.52,32.0,47.0,2011.0,78.76061450980393,3,1
940,1633,SIMSANG RIVER WILLIAMNAGAR,MEGHALAYA,25.2,7.8,7.1,136.0,1.9,0.52,303.0,409.0,2011.0,62.704312156862734,2,0
942,2050,TLAWNG UPSTREAM AIZAWL,MIZORAM,23.4,8.1,7.1,267.0,1.0,0.11,2.0,12.0,2011.0,48.645965490196076,1,0
943,2051,TLAWNG DOWNSTREAM AIZAWL,MIZORAM,23.4,8.0,7.0,278.0,1.1,0.11,3.0,18.0,2011.0,49.029352549019606,1,0
944,2052,TUIRIAL UPPER CATCHMENT,MIZORAM,23.2,6.9,7.2,268.0,1.1,0.11,6.0,37.0,2011.0,47.27603843137254,1,0
945,2053,TUIRIAL LOWER CATCHMENT,MIZORAM,23.3,6.8,7.1,286.0,1.3,0.11,8.0,29.0,2011.0,48.56518549019607,1,0
946,1403,GUMTI AT U/S SOUTH TRIPURA,TRIPURA,28.4,6.6,7.8,149.0,1.8,0.516,209.0,340.0,2011.0,59.217825411764714,2,0
947,1404,GUMTI AT D/S SOUTH TRIPURA,TRIPURA,28.6,6.3,8.0,164.0,3.4,0.3,380.0,528.0,2011.0,77.12997529411763,3,1
948,1726,"CHANDRAPUR, AGARTALA D/S OF HAORA RIVER, TRIPURA",TRIPURA,28.5,6.6,7.9,196.0,4.4,0.8,425.0,648.0,2011.0,87.42212901960785,3,1
949,2462,"DAMANGANGA AT VAPI WEIR, VAPI",DAMAN & DIU,30.2,5.8,7.8,378.0,1.8965,2.61,221.0,468.0,2010.0,58.8743274117647,2,0
950,2463,"DAMANGANGA AT LAVACHA TEMPLE, DADRA",DAMAN & DIU,29.7,6.6,7.7,489.0,1.8965,2.66,350.0,350.0,2010.0,63.193201137254896,2,0
951,2464,"DAMANGANGA at D/s of M/s Surat Beverages, Dadra",DAMAN & DIU,30.1,6.6,7.4,492.0,1.8965,3.6,221.0,468.0,2010.0,59.55263564705883,2,0
952,2465,"DAMANGANGA AT NAROLI BRIDGE, SILVASSA",DAMAN & DIU,30.3,6.2,7.8,359.0,1.8965,3.67,4.0,468.0,2010.0,55.075540745098046,2,0
953,2466,"DAMANGANGA AT VILLAGE NAMDHA, VAPI",DAMAN & DIU,29.8,5.8,7.7,8757.0,1.8965,10.45,4.0,4.0,2010.0,56.370747803921574,2,0
960,1399,ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS,GOA,29.3,6.6,6.5,58.0,1.8,0.87,0.0,53.0,2010.0,50.57188117647058,3,1
961,1475,ZUARI AT PANCHAWADI,GOA,28.8,6.6,6.6,145.0,1.5,0.65,4.0,98.0,2010.0,48.31602078431372,1,0
962,1400,MANDOVI AT NEGHBOURHOOD OF PANAJI,GOA,29.0,6.3,6.6,55.0,1.8,0.36,8.0,140.0,2010.0,50.35385411764705,3,1
963,1476,"MANDOVI AT TONCA, MARCELA",GOA,28.8,6.4,6.4,188.0,2.0,0.44,15.0,153.0,2010.0,51.92841490196078,2,0
964,1543,KALNA AT CHANDELNAN PERNEM,GOA,27.3,6.9,6.2,61.0,1.7,1.07,7.0,117.0,2010.0,49.622829019607856,1,0
965,1548,ASSONORA AT ASSONORA,GOA,28.3,7.2,6.1,62.0,2.6,0.92,8.0,123.0,2010.0,57.95441607843137,2,0
966,2276,"RIVER BICHOLIM VARAZAN NAGAR , BICHOLIM",GOA,29.0,6.9,6.6,154.0,1.9,0.83,17.0,173.0,2010.0,52.84618078431373,2,0
967,2275,"RIVER CHAPORA NEAR ALORNA FORT ,PERNEM",GOA,27.6,7.0,6.3,742.0,1.6,0.42,8.0,139.0,2010.0,49.37097529411766,1,0
968,1546,KHANDEPAR AT OPA NAN PONDA,GOA,28.8,7.6,6.2,62.0,1.1,0.38,12.0,160.0,2010.0,45.90546901960786,1,0
969,2270,"KHANDEPAR AT CODLI NR BDG,U/S OPA WATERWORKS, SANGUEM",GOA,28.3,7.1,6.2,69.0,1.4,0.56,7.0,141.0,2010.0,47.361109019607845,1,0
970,2272,"KUSHAWATI NEAR BUND AT KEVONA,RIVON,SANGUEM",GOA,27.8,6.8,6.0,93.0,1.9,0.75,9.0,136.0,2010.0,50.57965647058824,3,1
971,1545,MADAI AT DABOS NAN  VALPOI,GOA,28.5,7.1,6.2,89.0,1.4,0.68,6.0,119.0,2010.0,47.35168901960784,1,0
972,2274,MAPUSA ON CULVERT ON HIGHWAY MAPUSANANPANAJI,GOA,28.1,6.3,6.2,110.0,1.5,0.59,8.0,157.0,2010.0,46.51382901960785,1,0
973,2271,"SAL PAZORKHONI, CUNCOLIM (NR CULVERT MARGAONAN CANACONA N.H.)",GOA,29.0,6.2,7.0,77.0,1.8,0.46,11.0,173.0,2010.0,51.44729921568627,2,0
974,2273,"SAL NEAR HOTEL LEELA MOBOR, CAVELOSSIM",GOA,29.5,6.2,6.8,67.0,1.7,0.61,8.0,145.0,2010.0,49.891133333333336,1,0
975,1547,TALPONA AT CANACONA,GOA,30.2,6.9,6.5,62.0,1.4,0.6,10.0,107.0,2010.0,47.89922117647058,1,0
976,1544,VALVANT AT SANKLINANBICHOLIM,GOA,28.3,6.7,6.2,62.0,0.9,0.57,8.0,187.0,2010.0,42.08168235294118,1,0
977,2651,"AMBA AT D/S OF WAKEN BDG U/S OF JS PETROCHEMICALS, WAKENPHATA, ROHA",MAHARASHTRA,28.7,6.8,7.9,119.0,3.5,0.58,286.0,517.0,2010.0,76.7562156862745,3,1
978,1461,BHATSA AT D/S OF PISE DAM NEAR PISE VILLAGE (ULHAS),MAHARASHTRA,26.0,7.0,7.7,88.0,3.2,0.13,8.0,17.0,2010.0,67.62068980392156,2,0
979,2653,"BHATSA AT D/S OF LIBERTY OIL MILLS, SATNEL, SHAHAPUR, THANE",MAHARASHTRA,27.0,6.9,7.3,70.0,3.4,0.19,221.0,468.0,2010.0,72.75349803921569,2,0
980,2654,"BHATSA AT U/S OF LIBERTY OIL MILLS, SATNEL, SHAHAPUR, THANE",MAHARASHTRA,27.0,7.4,7.2,77.0,3.0,0.23,221.0,468.0,2010.0,70.01875843137256,2,0
981,1092,KALU AT ATALE VILLAGE,MAHARASHTRA,24.0,7.0,7.4,3113.0,4.0,2.16,95.0,350.0,2010.0,76.66663764705883,3,1
983,1152,KUNDALIKA AT ROHA CITY,MAHARASHTRA,30.3,6.9,7.5,86.0,3.6,0.4,316.0,582.0,2010.0,77.28766392156862,3,1
985,2672,"KUNDALIKA  AT DHATAV AT JACKWELL, DHATAV, ROHA, RAIGAD",MAHARASHTRA,28.7,6.9,7.4,73.0,3.5,0.27,482.0,659.0,2010.0,79.76457764705884,3,1
987,2676,"MUCHKUNDI AT WAKED NEAR M/S ASAHI INDIA GLASS LTD, WAKED, LANJA, RATNAGIRI",MAHARASHTRA,28.5,7.4,8.1,254.0,2.2,0.15,3.0,75.0,2010.0,60.82026823529412,2,0
988,1151,PATALGANGA AT SHILPHATA,MAHARASHTRA,27.7,6.7,7.4,125.0,3.7,0.4,514.0,820.0,2010.0,81.86065098039218,3,1
989,1462,PATALGANGA NEAR INTAKE OF MIDC W/W,MAHARASHTRA,28.6,6.6,7.5,129.0,3.9,0.4,129.0,381.0,2010.0,75.11190392156863,3,1
990,2685,"PATALGANGA AT D/S OF KHARPADA BDG, KHARPADA, KHALAPUR, RAIGAD",MAHARASHTRA,27.1,6.1,7.3,515.0,5.1,2.02,82.0,212.0,2010.0,83.20125803921569,3,1
991,2686,"PATALGANGA AT VYAL PUMP HOUSE, VYAL, KHALAPUR, RAIGAD",MAHARASHTRA,27.1,6.6,7.4,122.0,3.6,0.46,172.0,361.0,2010.0,73.10087098039214,2,0
992,2687,"PATALGANGA AT KHALAPUR PUMPING STATION, RAIGAD",MAHARASHTRA,27.0,6.5,7.3,131.0,3.8,0.79,108.0,261.0,2010.0,72.94527803921567,2,0
993,2688,"PATALGANGA AT SAVROLI BDG, KHALAPUR. RAIGAD",MAHARASHTRA,26.8,6.7,7.3,130.0,3.4,0.57,133.0,318.0,2010.0,70.38784470588234,2,0
994,2689,"PATALGANGA RIVER AT GAGANGIRI MAHARAJ TEMPLE, KHOPOLI, KHALAPUR, RAIGAD",MAHARASHTRA,26.8,6.6,7.4,95.0,3.7,0.53,147.0,217.0,2010.0,73.4036043137255,2,0
995,2696,"PEHLAR DAM ON PEHLAR RIVERNANINLET OF WATER WORKS, VASAI, THANE",MAHARASHTRA,26.4,6.8,7.7,143.0,3.6,0.43,38.0,109.0,2010.0,71.44702980392157,2,0
996,2199,SAVITRI AT OVALE VILLAGE.,MAHARASHTRA,22.1,6.3,7.5,10825.0,2.9,1.93,5.0,101.0,2010.0,65.31440392156863,2,0
997,2701,"SAVITRI JACKWELL AT UPSA KENDRE, NANGALWADI, MAHAD, RAIGAD",MAHARASHTRA,22.3,7.1,7.4,185.0,2.2,0.63,4.0,80.0,2010.0,58.072397647058835,2,0
998,2702,"SAVITRI RIVER AT SHEDAV DOH, MAHAD,RAIGAD",MAHARASHTRA,22.0,6.7,7.5,1439.0,2.5,1.47,4.0,113.0,2010.0,60.524130588235295,2,0
999,2703,"SAVITRI AT DADLI BRIDGE, DADLI, MAHAD, RAIGADH",MAHARASHTRA,22.0,6.6,7.5,185.0,2.4,0.3,6.0,113.0,2010.0,59.05803058823528,2,0
1000,2704,"SAVITRI AT MUTHAVALI VILLAGE, MAHAD, RAIGADH",MAHARASHTRA,22.0,6.7,7.8,3521.0,2.4,1.02,3.0,90.0,2010.0,60.9396694117647,2,0
1001,2706,"SURYA U/S OF SURYA DAM, DHAMMI, VIKRAMGAD, THANE",MAHARASHTRA,28.2,7.1,7.7,193.0,3.1,0.53,41.0,92.0,2010.0,67.7694231372549,2,0
1002,2707,"SURYA AT MIDC PUMPING STATION, GARVASHET, PALGHAR, THANE",MAHARASHTRA,28.2,7.1,7.9,175.0,3.1,0.47,31.0,86.0,2010.0,68.14928901960785,2,0
1003,2708,"SURYA RIVER AT INTAKE OF VASAINANVIRAR W/S SCHEME, MASVAN, PALGHAR, THANE",MAHARASHTRA,28.3,7.1,7.8,174.0,3.3,0.44,33.0,83.0,2010.0,69.65337607843136,2,0
1004,2709,"TANSA NEAR ROAD BDG, VILL DAKEWALI, WADA, THANE",MAHARASHTRA,27.0,7.2,7.5,308.0,4.0,0.15,221.0,468.0,2010.0,79.3892905882353,3,1
1005,1093,ULHAS AT U/S OF NRC BUND AT MOHANE,MAHARASHTRA,26.3,6.4,7.7,153.0,3.6,0.77,504.0,592.0,2010.0,81.00606313725491,3,1
1006,1094,ULHAS AT U/S OF BADLAPUR,MAHARASHTRA,26.1,7.0,7.7,111.0,3.4,0.42,179.0,359.0,2010.0,73.28219647058823,2,0
1007,2162,ULHAS RIVER ATJAMBHUL WATER WORKS.,MAHARASHTRA,26.0,6.6,7.6,209.0,3.4,0.68,97.0,243.0,2010.0,70.30291019607843,2,0
1008,2712,"VAITARNA NR RD BDG, GANDHARE VILL., WADA, THANE",MAHARASHTRA,27.0,7.5,8.2,296.0,3.5,0.14,221.0,468.0,2010.0,77.76792784313724,3,1
1009,2164,VASHISTI AT U/S OF THREE M PAPER MILLS NEAR M/S MULTIFILMS PLASTIC PVT. LTD. AT KHERDI.,MAHARASHTRA,27.6,6.9,7.5,119.0,2.2,0.42,2.0,71.0,2010.0,57.85249058823529,2,0
1010,2713,"VASHISHTI AT D/S OF THREE M PAPER MILLS NR CHIPLUN WATER INTAKE JACKWELL, KHERDI, RATNAGIRI",MAHARASHTRA,27.6,6.8,7.7,116.0,2.3,1.33,3.0,74.0,2010.0,59.25068980392157,2,0
1011,2714,"VASHISHTI AT U/S OF POPHALI NEAR KONPHANSAWANE BRIDGE, CHIPLUN, RATNAGIRI",MAHARASHTRA,27.3,7.0,7.7,118.0,2.1,0.5,3.0,64.0,2010.0,57.83038313725491,2,0
1012,17,PERIYAR NEAR ALWAYENANELOOR,KERALA,27.4,5.2,6.6,453.0,1.5,0.38,644.0,4613.0,2010.0,60.39336078431373,2,0
1013,18,PERIYAR AT KALADY,KERALA,27.3,7.2,6.8,35.0,1.1,0.24,513.0,3483.0,2010.0,58.6403,2,0
1014,20,CHALIYAR AT KOOLIMADU,KERALA,26.0,7.0,7.1,62.0,0.5,0.44,385.0,617.0,2010.0,50.374045490196075,3,1
1015,21,CHALIYAR AT CHUNGAPALLY,KERALA,26.2,7.0,7.1,5228.0,0.6,0.34,240.0,455.0,2010.0,49.14469215686274,1,0
1016,42,"KALLADA AT PERUMTHOTTA MKADAVU, PUNALOOR",KERALA,27.5,7.2,7.0,51.0,0.6,0.26,285.0,522.0,2010.0,49.14249254901961,1,0
1017,43,MUVATTAPUZHA AT VETTIKKATTUMUKKU,KERALA,28.1,6.7,6.9,62.0,1.2,0.46,385.0,2193.0,2010.0,55.64274627450981,2,0
1018,1154,CHALAKUDY AT PULICKALKANANDAVU,KERALA,28.2,6.5,6.5,118.0,1.1,0.52,610.0,3080.0,2010.0,58.27605450980392,2,0
1019,1156,PAMBA AT CHENGANNUR,KERALA,28.0,6.6,6.8,49.0,0.9,0.56,448.0,913.0,2010.0,53.578266666666664,2,0
1020,1338,PERIYAR AT SEWAGE DISCHARGE POINT,KERALA,27.8,6.5,6.7,39.0,1.2,0.26,562.0,4823.0,2010.0,59.0508137254902,2,0
1021,1339,MEENACHIL AT KIDANGOOR,KERALA,26.3,7.2,6.5,45.0,0.9,0.46,1225.0,1825.0,2010.0,71.34753450980392,2,0
1022,1340,MANIMALA  AT KALLOOPARA,KERALA,28.5,7.4,6.9,65.0,0.9,0.56,575.0,1455.0,2010.0,58.58447960784314,2,0
1023,1341,PAMBA AT THAKAZHY,KERALA,29.3,6.5,6.5,60.0,1.0,1.62,420.0,900.0,2010.0,52.819761176470585,2,0
1024,1342,ACHENKOIL AT THUMPAMON,KERALA,27.6,6.6,6.9,57.0,0.9,0.37,319.0,650.0,2010.0,50.9568462745098,3,1
1025,1384,MANIMALA AT THONDRA,KERALA,28.1,7.1,7.0,84.0,1.0,0.66,985.0,1485.0,2010.0,68.19484588235294,2,0
1026,1442,VAMANAPURAM,KERALA,27.8,7.5,6.8,56.0,1.3,0.6,178.0,540.0,2010.0,53.067620000000005,2,0
1027,1443,ACHENKOIL AT CHENNITHULA,KERALA,28.1,5.4,6.7,100.0,0.9,0.42,463.0,810.0,2010.0,50.92106705882353,3,1
1028,1563,AMARAVILA,KERALA,26.6,7.0,6.9,66.0,0.7,0.45,465.0,900.0,2010.0,53.36397294117646,2,0
1029,1564,AYUR,KERALA,27.8,7.1,6.9,75.0,0.6,0.73,300.0,583.0,2010.0,49.016426274509804,1,0
1030,1565,PAMBA DOWN,KERALA,29.3,6.5,6.7,70.0,0.9,1.25,370.0,800.0,2010.0,51.3820137254902,2,0
1031,1566,THIRURANGADY,KERALA,28.0,6.7,6.6,102.0,0.8,0.12,295.0,900.0,2010.0,48.88105411764707,1,0
1032,1567,KUTTIYADY ESTATE,KERALA,23.8,7.1,6.8,27.0,0.6,0.22,86.0,198.0,2010.0,43.82965333333333,1,0
1033,1568,VALAYAM,KERALA,26.3,6.9,7.1,46.0,0.5,0.33,225.0,373.0,2010.0,46.5475188235294,1,0
1034,1569,THALIPARAMBA,KERALA,27.9,6.7,6.8,8291.0,1.0,0.53,108.0,250.0,2010.0,48.83486666666667,1,0
1035,1570,HOSDURG,KERALA,28.4,6.2,7.0,12342.0,1.4,0.27,670.0,1600.0,2010.0,65.46186588235294,2,0
1036,1571,"KAKKADAVU,  KERALA",KERALA,27.1,7.5,7.3,53.0,0.8,0.31,1253.0,2225.0,2010.0,74.2692180392157,2,0
1037,1572,PADIYATHADKA,KERALA,28.5,7.6,7.3,62.0,1.0,0.63,1175.0,2180.0,2010.0,74.56418470588235,2,0
1038,2284,R NEYYAR AT ARUVIPURAM,KERALA,26.4,7.4,6.7,55.0,0.7,0.51,281.0,1088.0,2010.0,49.61556705882352,1,0
1039,2285,R MAMOM AT MAMOM BRIDGE,KERALA,27.1,7.0,6.8,103.0,0.7,0.43,225.0,640.0,2010.0,47.70237333333333,1,0
1040,2286,R AYROOR AT AYROOR BRIDGE,KERALA,26.9,5.3,6.9,109.0,1.3,0.66,305.0,685.0,2010.0,51.362192941176474,2,0
1041,2287,R ITHIKKARA AT ITHIKKARA,KERALA,28.6,6.3,7.0,1392.0,0.7,0.85,230.0,535.0,2010.0,47.18287921568627,1,0
1042,2288,PALLICKAL AT NELLIMUKAL,KERALA,27.9,6.7,7.0,71.0,0.5,0.29,208.0,433.0,2010.0,45.43719254901961,1,0
1043,2289,R KARUVANNURR AT KARUVANNUR BRIDGE,KERALA,28.4,6.0,6.4,57.0,1.4,0.61,193.0,303.0,2010.0,49.68858156862744,1,0
1044,2290,PUZHACKAL AT PUZHACKAL BRIDGE,KERALA,29.0,4.2,6.6,93.0,1.7,0.56,253.0,385.0,2010.0,50.31998078431373,3,1
1045,2291,R KEECHERI AT VADAKKANCHERY BRIDGE,KERALA,28.8,5.1,6.7,88.0,1.9,0.63,405.0,713.0,2010.0,57.826347058823536,2,0
1046,2292,R THIRUR AT THALAKKADATHUR BRIDGE,KERALA,27.8,5.3,6.4,4912.0,1.1,0.11,345.0,788.0,2010.0,49.96321490196078,1,0
1047,2293,R KADALUNDI AT HAJIRAPPALLY,KERALA,28.5,6.9,7.0,84.0,0.9,0.08,300.0,803.0,2010.0,51.515092549019606,2,0
1048,2294,R KALLAI AT KALLAI BRIDGE,KERALA,26.0,2.8,7.4,18256.0,1.6,0.47,1050.0,2300.0,2010.0,70.8084243137255,2,0
1049,2295,CORAPUZHA AT KANAYANKODE,KERALA,26.5,5.3,7.2,9753.0,0.9,0.26,1600.0,2650.0,2010.0,79.87019843137256,3,1
1050,2296,R THALLASSERY AT PATHIPPALAM,KERALA,28.4,6.5,5.8,67.0,0.4,0.54,123.0,520.0,2010.0,38.6002505882353,1,0
1051,2297,ANCHARAKANDY AT MERUVAMBA,KERALA,28.1,6.9,6.1,86.0,0.6,0.49,73.0,183.0,2010.0,40.99448274509805,1,0
1052,2298,R KUPPAM AT RAYAROM,KERALA,26.8,7.0,6.6,59.0,0.8,0.42,123.0,418.0,2010.0,45.66105411764706,1,0
1053,2299,RAMAPURAM AT RAMAPURAM BRIDGE,KERALA,28.6,5.6,6.4,7904.0,1.0,0.4,165.0,278.0,2010.0,46.34166156862746,1,0
1054,2300,PERUVAMBA AT CHANDAPPURA,KERALA,28.1,6.8,6.0,55.0,0.5,0.25,590.0,910.0,2010.0,51.13420980392157,2,0
1055,2301,R KAVVAI AT KUTTIYOL PALAM,KERALA,29.0,6.0,5.9,105.0,1.0,0.63,73.0,195.0,2010.0,41.953003529411774,1,0
1056,2302,NEELASWARAM AT NAMBIARKAL DAM,KERALA,28.8,6.3,7.0,2759.0,1.4,0.22,963.0,1400.0,2010.0,70.00073921568628,2,0
1057,1448,NAGAVALLI AT THOTAPALLI REGULATOR,ANDHRA PRADESH,28.0,6.5,7.6,312.0,1.1,2.41,3.0,354.0,2010.0,47.8808368627451,1,0
1058,2352,"VAMSHADHARA, KALINGAPATNAM, VIZIANAGARAM",ANDHRA PRADESH,27.4,6.4,7.7,203.0,1.1,3.34,3.0,357.0,2010.0,48.044249803921566,1,0
1059,1444,KALI AT D/S WEST COAST PAPER MILL,KARNATAKA,28.8,7.3,7.3,308.0,4.2,2.43,116.0,185.0,2010.0,78.63480470588236,3,1
1061,1643,"NAGAVALLI AT RAYAGADA D/S, ",ODISHA,27.3,7.7,8.1,243.0,1.6,0.71,1930.0,4450.0,2010.0,99.78097490196079,3,1
1062,2422,"PENTA U/S, JAYKAYPUR TOWN",ODISHA,29.0,7.6,7.9,191.0,1.4,0.13,1188.0,1985.0,2010.0,80.16121568627452,3,1
1063,2423,"BUDHABALANGA, D/S OF BARIPADA TOWN",ODISHA,24.5,7.5,7.9,237.0,1.8,0.45,1225.0,2425.0,2010.0,84.44032235294118,3,1
1064,2424,BUDHABALANGA AT BALASORE D/S,ODISHA,24.8,7.4,7.7,865.0,1.9,0.3,1300.0,2675.0,2010.0,86.32577647058824,3,1
1065,2425,"RIVER KERANDI(INTAKE WELL OF NALCO REFINARY, HAL, SUNABEDA)",ODISHA,25.3,6.7,6.9,132.0,1.2,0.32,953.0,1823.0,2010.0,68.11423960784315,2,0
1066,2426,MUNIGUDA (D/S OF M/S VEDANTAALUMINA PROJECT),ODISHA,26.8,7.1,7.9,211.0,1.4,0.48,1065.0,2098.0,2010.0,76.40394235294119,3,1
1067,2427,GUNUPUR (INTERSTATE BOUNDRY),ODISHA,29.0,6.7,7.9,182.0,1.1,0.24,735.0,1510.0,2010.0,65.40816235294118,2,0
1068,2442,GAUTAMINANGODAVARI RIVER,PONDICHERRY,29.0,7.4,8.8,434.0,2.0,0.05,221.0,468.0,2010.0,66.12726549019608,2,0
1069,2443,GAUTAMINANGODAVARI RIVER,PONDICHERRY,28.0,6.4,8.3,565.0,2.0,0.05,221.0,468.0,2010.0,62.41132078431372,2,0
1070,2444,CORINGA RIVER,PONDICHERRY,28.0,6.9,8.8,238.0,4.0,0.05,221.0,468.0,2010.0,82.68164549019608,3,1
1071,2445,MAHE RIVER,PONDICHERRY,28.0,6.3,6.6,425.0,1.8965,0.516,221.0,468.0,2010.0,56.085988117647055,2,0
1072,1159,TAMBIRAPARANI AT BDG.NR. MADURA COATS LTD. PAPAVINASAM,TAMILNADU,24.8,7.4,7.0,75.0,1.6,0.05,78.0,118.0,2010.0,53.7558325490196,2,0
1073,1160,"TAMBIRAPARANI AT CHERANMADEVI,CAUSE WAY",TAMILNADU,27.2,7.2,6.8,70.0,1.8,0.09,78.0,148.0,2010.0,54.48079999999999,2,0
1074,1161,"TAMBIRAPARANI AT TIRUNELVELI, COLLECTORATE.",TAMILNADU,27.3,6.6,7.0,119.0,2.5,0.33,233.0,374.0,2010.0,63.47434588235292,2,0
1075,1162,TAMBIRAPARANI AT MURAPPANADU,TAMILNADU,28.4,6.9,7.0,236.0,1.9,0.25,83.0,157.0,2010.0,55.48129921568627,2,0
1076,1328,TAMBIRAPARANI AT PAPPANKULAM,TAMILNADU,26.8,7.0,6.9,73.0,1.7,0.4,87.0,144.0,2010.0,53.69192627450981,2,0
1077,1329,TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM,TAMILNADU,25.2,7.2,6.9,75.0,1.5,0.2,83.0,128.0,2010.0,52.250779607843135,2,0
1078,1330,TAMBIRAPARANI AT ARUMUGANERI,TAMILNADU,28.4,6.9,7.2,385.0,2.3,0.13,108.0,196.0,2010.0,60.215545098039215,2,0
1079,1450,PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK,TAMILNADU,28.2,6.4,7.6,860.0,3.3,0.4,253.0,379.0,2010.0,72.5652368627451,2,0
1080,3026,"TAMBIRAPARANI AT KALLIDAI KURICHI, TIRUNELVELI",TAMILNADU,24.0,7.6,6.6,166.0,2.0,1.8,90.0,140.0,2010.0,56.995214117647066,2,0
1081,3027,"TAMBIRAPARANI AT SRIVAIKUNTAM, D/S OF SK ANAICUT, TIRUNELVELI",TAMILNADU,29.0,6.9,7.2,308.0,1.9,0.49,60.0,170.0,2010.0,55.63064509803921,2,0
